"Name","lr1","lr2","epoch","train_loss","val_loss"
"radiant-yogurt-994","2.5266721182253646","5.940148687239651","","",""
"dandy-plant-993","6.471574620397913","2.743727302726289","99","0.4607458528119418","0.05797756758154242"
"light-darkness-992","2.9599929161122285","6.106300041347121","99","0.639684219455188","0.055339327585493744"
"silver-snow-991","4.9390572451258015","2.844619588317623","99","0.453239381452199","0.05465541627014462"
"royal-durian-990","2.9215953384102074","4.9142087898216005","99","0.6024907266350198","0.05529874377312884"
"playful-wildflower-989","2.1234729143397586","6.043661819099728","","",""
"northern-butterfly-988","2.5002412966981717","3.6955429287339303","0","75.96497394013281","7674.698515562892"
"summer-cloud-987","2.7575385733865807","2.047122558829259","","",""
"whole-wood-986","3.23444703852928","2.8706747496131033","99","0.4542286784487442","0.05542258631412772"
"lyric-sound-985","2.522963003576585","3.604037189274168","99","0.5390500166647755","0.05746716901863011"
"sparkling-yogurt-984","2.0359462979225444","4.953600215703364","","",""
"glamorous-paper-983","2.4393580413727163","2.8568732913953414","","",""
"vivid-aardvark-982","2.3207635927073342","6.720585096734116","","",""
"kind-salad-981","2.7929183999103184","5.658099051216589","0","55.92136699077656","14.1108608459937"
"spring-wildflower-980","2.397835765176505","4.916502959457954","","",""
"prime-cherry-979","2.147341211808486","3.099454937870984","","",""
"different-puddle-978","6.284786801791746","2.7336887212821495","99","0.4530538360446738","0.05526475036715617"
"fallen-dawn-977","2.690720821232343","2.409352107431161","99","0.4636730273831643","0.06736140935044962"
"misty-universe-976","2.1168403414746315","6.510283625745454","","",""
"decent-smoke-975","5.048856080467051","2.0798989050917394","99","0.4706644510642664","0.06780880111528773"
"breezy-totem-974","2.762540947547373","4.471401122260113","99","0.570023533379082","0.05385253577624296"
"stellar-sound-973","2.3076019063848916","5.899122707052862","","",""
"fearless-vortex-972","3.7719467768494326","2.4896518156990055","99","0.44749331534271425","0.06459855059469968"
"firm-silence-971","2.9896928144100876","4.6029378821264055","99","0.5807495103603825","0.05679695468840024"
"crimson-yogurt-970","2.760806238036869","2.6868187654382427","99","0.4646821756114103","0.059774917963833885"
"generous-silence-969","2.821000405736915","5.786150132136903","99","0.6299325543996458","0.053682823520081024"
"scarlet-dust-968","2.3764877610428403","3.1963697870464136","","",""
"young-sunset-967","2.262252856414344","5.812332458646723","7","3.0404487110562255","42.10414190048654"
"fragrant-capybara-966","2.334985410261233","4.09111835637926","","",""
"valiant-fire-965","2.6725243325055663","6.3913730530502395","","",""
"happy-jazz-964","6.224142657011287","2.4313060670728373","99","0.4535335004180008","0.06640228769574882"
"fancy-galaxy-963","2.022268144412969","2.2763119152065543","","",""
"dulcet-fog-962","2.583813688170264","4.337666544895274","99","0.6267685466949124","0.05428050278919036"
"cosmic-lion-961","2.4494555845484185","3.395093061066296","","",""
"misty-eon-960","2.6763908328593207","2.0622382552534004","","",""
"likely-spaceship-959","5.914771815487377","2.844266694042799","99","0.4562761250332164","0.05577327045219024"
"dark-energy-958","2.9327679486450045","2.0737750041060283","","",""
"hearty-armadillo-957","2.3500625816098757","2.98903842685743","","",""
"smooth-sea-956","2.5229552479922988","4.144790002185275","99","0.590303791432388","0.0563655384882322"
"zesty-bird-955","3.577866309277142","2.2829944187427063","99","0.45679074960785726","0.07259204913978587"
"stellar-snowball-954","2.9316462510458425","2.086813571450525","","",""
"eager-flower-953","2.879577834089387","2.2496400076610907","","",""
"electric-sponge-952","2.9571877396427295","5.405578633693832","99","0.6048577867001267","0.0590100084828247"
"helpful-firefly-951","2.7177234461896034","4.89281405711459","","",""
"azure-dream-950","2.3721843087234378","2.811388901609697","","",""
"visionary-meadow-949","5.470223015968898","2.9219479204065055","99","0.4614108519290546","0.05621898780564602"
"graceful-sponge-948","4.970827564739647","2.0582785592512183","3","0.98260641261161","0.08925965830255478"
"wobbly-surf-947","2.8770411148239297","4.076596176131576","99","0.5241764957523568","0.056802162382706266"
"unique-dust-946","2.5099806851782573","3.9967037257019777","","",""
"autumn-microwave-945","2.5906643258349153","5.863858597546363","","",""
"pretty-butterfly-944","5.648419626292066","2.6895119848084628","99","0.4490904123492984","0.06134700407605063"
"rosy-pine-943","2.5779316172424274","2.9398478956971967","99","0.48069226426111783","0.057226362806623327"
"eternal-dragon-942","6.651112555402945","2.7675412342168535","99","0.4570147920288042","0.05680496491567077"
"splendid-bush-941","2.992251875946239","3.320966280363427","99","0.4764202794358018","0.05458941223625405"
"earnest-silence-940","6.799857212578543","2.9132783023540076","99","0.4629092993974807","0.05568008564084827"
"bright-sky-939","2.9593613919733635","2.8971010526830963","99","0.46208692347920616","0.05850559775995551"
"exalted-planet-938","5.3521989471054","2.080047741677807","99","0.4621457662266686","0.0696810247923054"
"dauntless-galaxy-937","2.7334043353094266","3.6605195203601832","99","0.516069255098722","0.05376425973633672"
"playful-haze-936","2.29519900497778","2.205247587655571","","",""
"dashing-totem-935","2.777696984936015","3.1764211174341046","","",""
"balmy-violet-934","2.123198137419093","3.089671184789199","","",""
"stoic-brook-933","2.193887979846832","6.969021802946263","","",""
"earnest-yogurt-932","6.401841184034575","2.439670218598622","99","0.4510094251950448","0.06552783418420131"
"winter-sun-931","2.041621282279274","2.882353562587028","","",""
"olive-firefly-930","2.598227003975184","6.173417922822988","99","0.7080646588617775","0.05359526757701215"
"devoted-pine-929","3.940297611391068","2.5801571166509487","99","0.4454776768900845","0.06629139967952646"
"earthy-monkey-928","2.507380647316795","6.933105499488319","99","0.8050373397425631","0.061195584833351864"
"silvery-river-927","2.594597366610423","5.347031853256784","","",""
"quiet-planet-926","2.7567701473370296","2.797242289548856","","",""
"polar-darkness-925","2.2820110785384067","2.741996968260951","","",""
"polished-forest-924","2.6331698869603293","6.442495943787946","","",""
"fearless-salad-923","2.0485564603797615","4.023248572690584","","",""
"ruby-firefly-922","2.6680106638407928","5.142437409186134","1","51.63733342562563","0.1936555929463651"
"peachy-violet-921","2.4532575699024104","3.83280251554594","","",""
"jolly-hill-920","2.1533799295553813","4.2734220186043785","","",""
"ancient-sunset-919","2.2663859586041446","6.258855883488307","","",""
"brisk-pine-918","6.290948215532232","2.2019815946008503","99","0.46366878030025765","0.06932308338355817"
"woven-yogurt-917","2.4451507049624848","2.917838998211819","","",""
"avid-leaf-916","2.59366344747517","5.305099317303964","99","0.7011611192487265","0.06213893538713541"
"robust-plasma-915","2.378539742690784","5.191763145386339","","",""
"splendid-spaceship-914","2.675575981038576","2.472986417703355","0","27.00662760106886","13.506562980516854"
"swift-eon-913","2.750826673079968","6.471268857577976","5","5.58082980531333","35.93923521917987"
"rich-universe-912","3.785070152191092","2.6471320683110537","99","0.4563808209262438","0.057164887526953784"
"azure-yogurt-911","2.970453439946829","3.5465595148371056","99","0.4819658163614493","0.052975402483826387"
"glowing-night-910","2.5245977646270177","2.30799470154249","","",""
"whole-wind-909","4.109381167946927","2.364056672603054","99","0.4544245211397374","0.06586772569625303"
"morning-morning-908","2.730377832901101","5.528932940896915","99","0.6487148336740249","0.05580918399098712"
"wise-dream-907","2.8212188527476667","3.1326818408872152","","",""
"mild-aardvark-906","2.678651835372672","3.8228258703146554","0","47.74629504542371","65.98272830054968"
"fearless-firefly-905","2.3077994945042613","6.905068825121843","","",""
"decent-planet-904","3.635193550539771","2.939912179703728","99","0.4529134671159784","0.05582733295905664"
"avid-galaxy-903","2.346297123205694","2.321262580920405","","",""
"treasured-glitter-902","2.8205083530992017","3.567932483225782","99","0.49735780937482416","0.05258963527857119"
"genial-thunder-901","2.1788768858651126","4.792437108495743","","",""
"fancy-sound-900","4.956204321548668","2.5786561189566175","99","0.448544399669922","0.06230304892407254"
"bumbling-morning-899","2.7057769070135533","6.2835370027876705","99","0.667625831663341","0.06259497018263238"
"wobbly-oath-898","4.668236018716864","2.5160341000844344","99","0.4522174413525359","0.06748803146961584"
"gallant-firefly-897","2.7542533830333937","3.292424061385038","99","0.47607564004887054","0.055982654458103555"
"eager-sky-896","4.708428025759663","2.672035438392803","99","0.4505658914191178","0.060635409745421406"
"glorious-water-895","2.1475171615532807","3.624572349303248","99","2.651797062965664","0.0904654365505595"
"glorious-sound-894","2.5591597990939783","6.115206887749187","","",""
"restful-butterfly-893","3.701137794159388","2.5474230551322132","99","0.4591141980181951","0.07002362529687568"
"silvery-glade-892","2.663985652864512","3.720404311317899","99","0.5180822762207831","0.05379488544992522"
"rose-resonance-891","4.503185885443665","2.6937820262651684","99","0.45001691979596","0.05905521780002043"
"lilac-snowflake-890","2.4494074092620903","3.3801198513276876","99","0.5215995659876088","0.055249099614335745"
"frosty-star-889","2.347302283379789","6.5664915753607325","","",""
"wild-bird-888","2.024614064786237","5.325495633656077","","",""
"vocal-oath-887","2.299433374156036","4.169190282047391","","",""
"cerulean-pyramid-886","2.886384981542661","2.250425473115248","","",""
"swift-snowball-885","6.767342711547994","2.1004052312483865","99","0.4682011441065967","0.06480523183120677"
"spring-mountain-884","2.634567222797422","3.571193198263109","1","65.75754126515217","128.58733520330128"
"celestial-haze-883","3.7111282903111262","2.600939605132899","99","0.45309086811500127","0.0645785656876045"
"snowy-dream-882","2.817880246361593","5.291531078775279","99","0.6118769263134688","0.053950020916240585"
"solar-snowball-881","2.174525358570249","2.953345404990817","","",""
"effortless-gorge-880","3.8559052411012606","2.6219994880683313","99","0.4498993742443448","0.05710332837129836"
"scarlet-bush-879","2.3975462849389686","2.2352157940657533","","",""
"fine-wind-878","2.9954731096311886","5.844373639721837","99","0.5946863410374872","0.0551263522193632"
"sweet-mountain-877","2.4197901058237186","4.294490509930968","","",""
"curious-silence-876","2.881666236223648","3.2668282602403913","","",""
"vivid-serenity-875","2.315530418608926","5.521882198352225","","",""
"polished-dream-874","2.388644777999355","2.4112293227345063","","",""
"pleasant-pine-873","2.6428035682599806","4.606634351253912","","",""
"fast-moon-872","2.00289868127778","2.9565173072672177","","",""
"pious-yogurt-871","2.840914009305996","3.572915668897737","","",""
"lilac-surf-870","2.4009888364036662","2.4453914398235166","","",""
"icy-energy-869","3.432351352017756","2.7824262523801258","99","0.4511515661845952","0.058301452589257584"
"deep-dew-868","2.409987693793615","5.058900446639212","99","0.8372363348093247","0.062216990447109974"
"generous-river-867","2.2214155860994405","4.447679150933862","","",""
"fearless-mountain-866","2.693553167799997","5.708781436055082","","",""
"eternal-voice-865","2.0883143466342395","2.5778073987203896","","",""
"classic-fire-864","2.3988297266528003","3.578262738240854","","",""
"peachy-microwave-863","2.677130494364851","6.676715391667327","","",""
"radiant-bee-862","3.293722933721032","2.2614131347910806","99","0.46143965558168826","0.0698751844175948"
"legendary-sound-861","2.654473802515463","5.792127946360407","99","0.7013442436735055","0.06492513051643406"
"fine-firefly-860","4.096196426373835","2.5275436193488803","99","0.4525828141012031","0.06277310707179627"
"blooming-glade-859","2.043281682198781","5.357007992978035","99","2.6517970433237217","0.09046544202499444"
"quiet-mountain-858","6.348048319566229","2.01415582495651","99","0.47056612802904246","0.0703026003153976"
"eager-pine-857","2.643373502992158","2.2242212251435793","99","0.47524413045211095","0.06818373211921033"
"rural-bird-856","2.676553212857887","6.561386637010025","","",""
"deft-pond-855","2.7359996778528277","5.828101020933111","1","6.5215115290458","26.87267863943211"
"pious-gorge-854","2.057412264876778","3.125847300553267","","",""
"valiant-sea-853","5.213827968381893","2.4146284724910028","99","0.4521293727119083","0.0655661519038688"
"polished-voice-852","3.342770560215075","2.0278880838986644","3","1.0244975388091755","0.1361028679217282"
"denim-sea-851","2.7095445532388123","3.722177401802578","99","0.5298180576898016","0.05385248608199719"
"lilac-frost-850","2.463906345399521","6.7422042041683845","","",""
"sandy-bird-849","2.479841154644829","3.2846021948091884","","",""
"blooming-thunder-848","2.847405639307591","3.293636944268597","0","52.20904464436607","3.168810754067067"
"fluent-shadow-847","2.5834098898526037","5.282561908016189","","",""
"celestial-glade-846","5.892457768853269","2.187520455018418","99","0.4715489393803944","0.07363195697550856"
"fragrant-mountain-845","2.930957425960897","6.462041436740799","99","0.6129859135380636","0.051789823841753416"
"lively-wood-844","4.701611604269258","2.315686971327941","99","0.4545522110019649","0.06850930701429062"
